row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,A1.mzML Peak area,A2.mzML Peak area,A3.mzML Peak area,A4.mzML Peak area,A5.mzML Peak area,A6.mzML Peak area,A7.mzML Peak area,A8.mzML Peak area,A9.mzML Peak area,A10.mzML Peak area,A11.mzML Peak area,A12.mzML Peak area,A13.mzML Peak area,A14.mzML Peak area,A15.mzML Peak area,A16.mzML Peak area,A17.mzML Peak area,A18.mzML Peak area,pooled_QC_1.mzML Peak area
6484,699.3050986,2.9140036,,,,1335,677,[M+Na]+,,2,6484;6468,676.31586,0,0,472.41733,94100.185,137302.14,132482.8725,0,0,1198.2251,0,0,0,404.5599,0,0,235.42972,0,596.67065,27289.702
21347,699.3197953,7.9778743,,,,1297,1446,[M+Na]+,,2,21347;21324,676.33084,0,0,0,0,0,0,0,0,0,0,0,0,0,224094.765,86643.1525,0,0,0,24538.5875
7648,699.3775312,3.3384547,,,,1408,753,[M-H2O+Na]+,,3,7654;7635;7648,694.39902,32392.3775,28887.499,34520.4875,110831.28,1175542.75,517656.51,0,0,8326.6152,0,0,0,0,0,0,0,0,0,42401.2225
43753,699.395465,13.292815,,,,2071,2465,[M+H]+,,1,43668,698.38877,0,1287.0669,3063.5752,12649.7963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137.3565
5661,699.4064109,2.6346836,,,,422,,,,,,,0,13366.9935,2136.08455,31478.4925,0,1689.61965,40337.402,51874.696,30127.111,25570.8185,61234.615,29678.041,36356.2955,14368.04025,53632.7415,25380.4095,20323.3935,11150.928,25550.2975
25359,699.4083459,8.940294,,,,783,1690,[M+K]+,,2,25359;25363,660.44504,38550.672,42518.627,36031.169,1421.8689,22742.027,21472.4395,0,134.20761,87061.78,11117.687,0,6708.7585,20441.8495,45526.2575,34155.7655,602.3552,0,726.95375,22070.766
17413,699.4683049,6.7131467,,,,1618,,,,,,,0,0,0,73063.482,350343.725,176100.13,143.156035,0,152266.163,0,0,0,0,0,0,0,0,0,11681.683
16308,699.4684947,6.323184,,,,1618,,,,,,,0,0,0,56528.015,201493.28,118337.155,0,0,210580.435,0,0,0,0,0,0,0,0,0,18901.0075
23077,699.4890274,8.398439,,,,783,1542,[M+H]+,,2,23109;23105,698.48146,92786.699,49298.726,95606.205,9213.104,51214.6485,36984.0475,5047.51835,0,277237.385,0,0,2995.9044,0,0,0,0,0,0,10614.5068
39434,699.5024398,12.351532,,,,,,,,,,,0,2985.68625,718.91575,9016.3905,105863.55,4983.947,3499.22595,10742.141,7897.2695,4679.375,20418.726,5356.64035,6270.21985,7089.3053,11741.704,3972.3616,7323.5785,6457.187,5757.50625
39315,699.7504907,12.347535,,,,2246,,,,,,,0,0,0,23325.176,200022.265,7204.61015,0,0,0,0,0,0,0,0,0,0,0,0,381.5846
45104,700.2344968,13.610096,,,,2156,,,,,,,59780.8945,63655.879,50199.66,11919.09625,16059.65,28192.834,12260.5825,10976.985,39488.58,26456.929,8949.82735,25705.135,40162.098,22610.02,30336.8735,15791.9365,16450.225,16014.6035,26535.7345
33349,700.2457109,10.944167,,,,2246,,,,,,,0,0,0,10568.07,145384.3925,2865.97435,0,0,0,0,0,0,0,0,0,0,0,0,0
8941,700.4407132,3.726415,,,,,,,,,,,15589.1985,2123.44635,2832.11575,964343.905,2993711.65,1368729.8,379.00111,87.167185,31168.438,1408.8175,0,0,0,0,0,476.29335,0,878.7634,243487.245
36875,700.5357567,11.720335,,,,2126,2161,[M+NH4]+,,2,36883;36875,682.50168,521225.49,273517.49,377774.43,0,0,0,0,0,0,0,0,0,0,0,0,291.8258,0,0,28156.744
42714,700.5489927,13.098513,,,,1282,,,,,,,0,0,0,0,0,0,0,0,0,4729.732,0,49633.9125,0,0,0,0,0,0,674.1902
30098,700.557273,10.29421,,,,2246,,,,,,,175819.185,276242.385,435479.225,9585.5995,40793.4455,18827.7725,12219.4075,334.2132,918854.55,63827.24,5855.427,35235.4475,7533.499,1980.8523,1273.4087,3930.55901,359.20545,1095.0952,72747.7485
27260,700.5601414,9.438258,,,,1762,,,,,,,0,0,0,30957.768,116425.395,65069.1935,22806.887,1511.5944,0,19652.982,0,116476.07,0,0,0,0,0,291.38983,18290.192
37095,700.6350159,11.785079,,,,1793,,,,,,,0,0,0,0,33817.1995,44465.722,0,0,0,6738.78835,0,12854.1913,7814.23,0,0,0,0,0,6574.38025
381,700.7856182,0.7247164,,,,1794,15,[M+K]+,,2,299;381,661.82247,2420.4065,28092.8105,4393.26915,8790.42,37234.989,241.76709,0,346.469425,0,0,0,1467.2234,0,0,0,0,0,0,0
33179,701.1928452,10.906808,,,,2158,,,,,,,0,0,0,3708.8992,0,4350.9248,703522.4,257111.41,0,0,0,0,0,0,0,0,0,0,0
28908,701.3688775,9.898234,,,,1797,1895,[M-H+2Na]+,,2,28908;28871,656.39799,142818.765,12512.15185,0,0,0,0,0,0,0,1410.8739,0,7365.5254,3098.52075,2571.0645,4515.934,0,0,0,3112.09385
8127,701.3929117,3.5039496,,,,,,,,,,,1009266.95,968608.95,831597.15,530059.05,1321698.6,1093454.175,7157.7508,898.54035,326030.985,230524.245,6066.4552,130994.03,268962.36,241180.085,245147.805,5533.1618,2603.8341,9344.10075,374551.86
36648,701.4093085,11.672623,,,,,,,,,,,0,56762.06,223663.22,341164.9,351270.875,464366.27,321070.755,590994.85,45425.633,0,268392.25,0,279652.2,314989.53,153520.97,24413.5865,98021.82915,1735.014665,181063.1
36918,701.4093881,11.72417,,,,1215,,,,,,,26748.493,234222.01,571464.625,742344.87,598444.68,467593.42,435094.4,1075861.63,135580.86,577230.5,1396529.75,634906.06,1876029.9,1102676.8,762466.325,66122.51928,1634402.2,2469681.5,585302.45
37420,701.409735,11.868008,,,,1215,2171,[M+K]+,,2,37420;37265,662.44634,4744.29515,10609.17665,26530.417,134041.3,13095.0675,48328.228,40564.0135,213628.27,18867.7505,279548.065,299131.965,20464.207,101464.47,160258.935,136079.4275,93809.7585,854322.493,579798.73,77450.198
45327,701.4097412,13.671543,,,,777,2562,[M+K]+,,2,45327;44957,662.44657,0,0,0,0,0,0,1402.88475,7491.52735,0,1134.44945,6644.9279,5046.3601,4033.8554,3366.4834,2014.72755,4037.2078,4242.6721,5465.92485,443.46518
24231,701.5050141,8.669368,,,,783,1614,[M+H]+,,2,24195;24206,700.49759,16419.7525,12550.292,12551.068,8850.72875,5795.6626,8656.045,1128.14757,0,79782.475,769.0736,0,5420.5155,0,0,0,0,0,277.70645,4761.4917
31671,701.5108576,10.602893,,,,2246,,,,,,,1265.511,98384.578,36892.3785,106731.525,557618.3,299813.7,0,0,1153558.9,641.5407,0,4609.5989,0,0,0,496.40332,0,0,61900.13
34415,701.5270376,11.136195,,,,2167,,,,,,,0,0,0,10405.0235,0,37498.584,1090971.22,82120.883,0,0,0,0,0,0,0,0,0,0,0
32689,701.5271141,10.84147,,,,2158,,,,,,,0,0,0,10768.424,0,16209.9815,588049.55,208852.115,1974.1494,0,0,0,0,0,0,0,0,0,0
33367,701.5276517,10.946884,,,,,,,,,,,0,1173.0845,0,5109.8909,5437.2925,15932.8875,169562,310469.175,12239.6835,0,0,0,0,0,0,0,0,0,0
35270,702.2137705,11.300283,,,,459,,,,,,,201064.645,229990.235,287949.495,2746502,332231.685,207456.83,3123193.5,326733.155,167289.045,223293.305,520788.21,204869.04,342717.425,157325.415,637767.175,215114.93,2782518.9,285527.235,634042.5
35654,702.2138618,11.423721,,,,,,,,,,,0,0,0,11499.143,2595.2407,3699.87095,16610.8755,10670.313,1402.0855,8680.13915,10806.90335,9138.3615,5905.66,6441.16935,271165.3365,10574.6617,23080.91,14740.1345,5514.5017
20219,702.4634196,7.7003355,,,,783,,,,,,,0,5168.17585,0,2857131,8007167.75,6045422.25,7372.5945,827.976875,807026.06,0,0,0,0,0,0,0,0,0,834105.65
19140,702.4634717,7.3165445,,,,783,1331,[M+NH4]+,,2,19147;19140,684.42806,2380.38035,12248.8425,0,3096698.4,8261424.5,6229937.5,8065.9625,2239.24305,628790.32,0,0,0,0,0,0,111.08213,0,0,874085.775
18587,702.4996428,7.098157,,,,1326,,,,,,,75634.042,48501.393,61305.345,8963.33075,34236.631,40461.65,1956.90825,0,185050.815,0,0,0,0,0,0,0,0,0,11354.967
22591,702.5000923,8.25955,,,,783,,,,,,,526169.6,143327.615,284257.265,3078.28725,8353.34,27920.256,55422.37,6372.1802,1272778,48679.445,4878.3525,60707.121,8716.97325,56190.7835,43912.792,2697.52275,1204.7316,3541.4702,100905.582
24540,702.5001433,8.749092,,,,,,,,,,,670479.4,564544.5,598585.225,98347.413,311851.39,300580.985,6336.4205,1723.2277,299697.455,90768.14,3227.5892,84853.915,31985.379,17675.5855,8155.2547,42025.11,16317.5165,54395.2,139886.145
34583,702.5151833,11.178884,,,,259,,,,,,,131107.665,59143.1215,71158.9705,2647.9873,12639.058,2175.9331,0,0,22645.168,2314.73375,1841.12195,0,1038.787365,1218.9806,1427.5662,1419.6711,2339.4478,2190.60255,11364.66985
27660,702.5360963,9.552876,,,,1797,1819,[M+NH4]+,,3,27636;27660;27656,684.50217,362355.42,346536,422203.565,45256.87,345370.8,243492.49,54834.541,18358.8795,2606179.2,142516.325,30584.095,92083.235,28540.506,27028.0615,23810.467,54095.7125,22537.8915,36023.6635,226669.025
26083,702.5362772,9.137532,,,,783,,,,,,,354150.19,398227.315,444427.92,38498.6565,178606.205,190894.915,66711.915,4658.0755,1214881.35,115786.972,8595.4967,101964.038,127964.34,53626.8035,61060.84,31754.5875,21804.699,35591.085,178134.12
26746,702.5363285,9.291374,,,,1424,,,,,,,714888.22,254970.955,310586.23,57988.831,102505,107604.765,140788.845,7269.2845,722586.94,75875.7075,9101.6975,62889.76,118585.935,301953.72,127763.0375,69084.8705,35061.096,75680.9295,220563.67
43869,702.5363581,13.328743,,,,2071,,,,,,,6639.26975,166210,150128.465,117588.138,2562.19655,15930.722,6990.08445,6932.0413,3763.0387,9957.4788,13331.8255,7230.60225,33547.10775,50057.6505,71616.4225,10181.243,4939.95725,7383.8115,194916.548
27229,702.5364381,9.425939,,,,547,1798,[M+NH4]+,,3,27215;27222;27229,684.5026,405116.375,429057.175,530815.125,211296.61,444646.86,296548.915,114313.535,87886.585,1547180.85,249217.6,109276.295,321429.5,238017.17,193142.595,193727.165,94905.791,114345.89,115295.995,293579.88
684,702.8631444,0.7724944,,,,1794,153,[2M+Na]+,,2,684;543,339.93688,124193.88,7053.719,415.265625,4230.08985,1715.21975,0,6541.96585,2216.92425,0,0,0,0,0,0,0,0,0,0,0
1109,702.9720629,0.94142735,,,,1689,360,[M+K]+,,4,1159;1109;1125;1143,664.00865,630905.6,664.1842,143035.54,9132.0735,9428.9345,0,0,1029.0818,0,1884.5409,6948.3405,216440.965,0,0,0,3150.40235,0,0,0
2120,702.9726291,1.4274023,,,,1757,459,[M+K]+,,2,2120;2141,664.00925,152533.43,0,4145.7694,0,0,0,0,0,0,0,0,210010.165,0,0,0,2238.357,0,0,0
36636,703.4547062,11.633189,,,,2254,2157,[M+K]+,,3,36636;36605;36634,664.49174,52407.106,5580.98185,26310.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752.886
39346,703.4550178,12.350678,,,,,,,,,,,1385.12925,1043.0393,0,0,0,1120.6177,9057.0495,66535.34,7213.6362,15287.384,70310.6565,16703.8025,11186.305,9143.90515,13213.294,30190.313,48837.9455,40679.7215,7208.466
31915,703.477024,10.647786,,,,2246,,,,,,,96331.935,9461.05585,20466.462,0,0,0,0,794.40415,0,1224.1237,0,1945.9274,0,0,0,5648.5775,0,331.60803,4071.38695
41563,703.5116294,12.829465,,,,138,2351,[M+Na]+,,2,41619;41563,680.52283,24153.1085,1101.63025,932.59475,0,0,936.96815,0,0,0,0,0,0,0,0,0,0,0,0,0
35371,703.7494798,11.329556,,,,2246,,,,,,,0,0,0,6849.1505,166833.558,6809.80115,0,0,0,0,0,0,0,0,0,0,0,0,0
38157,704.2096638,12.058631,,,,,,,,,,,4043.4143,5571.8077,5631.6719,62436.3395,15634.111,10198.935,24188.156,14413.7205,5674.269,7542.7988,11173.6125,7207.32285,7493.8455,6648.3528,9276.554,12417.7075,44676.653,11550.362,8289.4185
30066,704.2444153,10.295547,,,,1963,,,,,,,0,0,0,21614.4245,190315.08,8635.684,0,0,0,0,0,0,0,0,0,0,0,0,0
20254,704.4679463,7.6967936,,,,783,,,,,,,0,0,0,204023.29,584870.75,446923.96,0,0,12813.7445,0,0,0,0,0,0,0,0,0,55327.723
22921,704.4970793,8.34889,,,,783,,,,,,,0,0,0,94903.59,376033.94,219202.49,0,0,313418.42,0,0,0,0,0,0,0,0,0,30200.661
17767,704.515712,6.8213096,,,,387,1238,[M+NH4]+,,3,17767;17802;17795,686.48171,570131.5,512296.28,631195.7,130685.572,451108.2,340370.5,11448.14135,1104.8705,1087300.85,16456.943,869.77875,14388.274,0,0,0,0,217.45389,0,133976.485
22546,704.5159233,8.248585,,,,783,1509,[M+NH4]+,,2,22546;22484,686.48179,311832.41,239463.25,160603.465,137779.47,208391.625,224200.275,39996.917,8768.7535,1144817.65,73733.91,6133.54445,204499.53,154603.015,106113.527,52933.6325,14985.0468,7143.01335,14204.559,159907.68
35464,705.1323951,11.310744,,,,209,2128,[M+K]+,,2,35464;35554,666.16939,0,0,0,0,0,0,0,0,0,4696.0133,6856.7455,2174.3042,0,0,0,0,0,12351.082,0
43420,705.3830947,13.258135,,,,2071,,,,,,,0,0,273697.125,439533.255,389255.17,2183.0339,24453.405,16148.9275,0,0,2746.065,50797.822,4242.47045,14675.455,14070.1965,0,0,6020.712,7705.9245
42999,705.3831812,13.189196,,,,2071,,,,,,,0,0,81008.25835,362068.69,1005626.45,579.6969,23281.467,7558.1145,0,0,2008.5243,30706.1354,2185.1145,12529.1095,6578.251,0,0,0,2299.90285
44087,705.3831956,13.379799,,,,2071,,,,,,,0,0,317325.42,104415.825,87960.06,0,28853.292,25358.8845,2152.945,1869.44442,12890.1725,206992.97,16607.3485,66251.72,52616.1875,0,0,3558.2722,48121.245
5975,705.4378533,2.714531,,,,1562,,,,,,,971.6853,3110.916,5885.21995,32457.4,183823.25,141067.555,0,0,32113.956,0,0,0,0,0,0,0,0,0,14556.73235
19215,705.4695195,7.35071,,,,783,,,,,,,0,0,0,64023.207,204440.855,141055.01,0,0,165899.04,0,0,0,0,0,0,0,0,0,4259.615
38809,705.4710909,12.223046,,,,940,2202,[M+K]+,,3,38807;38825;38809,666.50782,46590.211,8956.3968,22899.8185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249.47365
19652,705.4857301,7.511704,,,,783,,,,,,,14148.8165,2671.95215,0,181871.25,598031.45,386319.685,0,0,658444.5,0,0,926.90355,0,0,0,0,0,0,62889.53
36883,705.490642,11.7221575,,,,2126,2161,[M+Na]+,,2,36883;36875,682.50168,271753.225,14986.534,16708.3365,0,0,0,0,0,0,417.955935,0,0,0,0,0,4907.0662,1596.13735,1976.6222,4616.8585
38696,705.5010831,12.195272,,,,,,,,,,,0,0,0,1600.98875,429201.075,20156.068,0,18195.81115,0,0,0,0,427.523225,0,0,0,0,0,0
37612,705.5011176,11.918555,,,,1732,,,,,,,0,0,0,0,382205.99,48612.79,0,6191.5382,0,0,0,0,0,0,0,242.93817,0,0,0
46204,705.5434359,13.844527,,,,1362,2591,[M+K]+,,2,46204;46203,666.58035,0,0,0,0,0,0,0,19124.822,0,0,0,0,0,0,0,0,333.6419,0,0
44831,705.5440326,13.560744,,,,135,2524,[M+K]+,,2,44654;44831,666.58039,467.51215,0,0,0,0,0,0,61468,0,0,0,0,0,0,0,0,0,0,0
35599,706.1330751,11.351951,,,,209,2130,[M+K]+,,2,35505;35599,667.16987,0,0,0,0,0,0,0,0,0,1745.4701,1252.18325,1653.27855,0,0,0,0,0,5641.8515,0
28163,706.3565588,9.671844,,,,1797,1844,[M+NH4]+,,3,28163;28030;28046,688.32261,25115.829,8403.73685,13621.297,12522.951,33354.474,37663.0665,0,0,19890.8635,0,0,0,0,0,0,0,0,0,3389.4365
11472,706.3865057,4.418991,,,,134,933,[M+NH4]+,,2,11472;11476,688.35272,73361.125,63356.212,58235.4355,13531.929,31494.6775,45622.32,0,0,39115.496,0,0,0,0,0,0,0,0,0,10947.7335
18361,706.4763075,7.0197544,,,,1165,,,,,,,0,0,0,45456.211,321895.23,152190.483,0,0,134871.76,0,0,0,0,0,0,0,0,0,7096.5545
17189,706.4764282,6.6336584,,,,1618,,,,,,,0,0,0,83657.293,291690.73,171445.815,0,0,340979.35,0,0,0,0,0,0,0,0,0,31584.975
14707,706.4947046,5.61236,,,,287,1069,[M+NH4]+,,2,14721;14707,688.46079,123844.565,111695.3905,148785.985,44220.8115,162580.935,127656.08,1938.04515,0,223960.765,6614.29015,0,10264.6835,0,0,0,0,0,0,24695.1965
36848,706.495416,11.711153,,,,1215,,,,,,,143971.49,911950.2,2917064.25,2566152.6,2371737.4,2226390.75,1205539.72,2296413.25,445386.815,516158.235,1802109.35,889683.31,2843980.5,1894812.65,1226116.85,99686.49265,1334894.03,3016890.1,1541461.55
31594,706.524065,10.617288,,,,1203,,,,,,,0,0,1430.4004,0,0,6503.732,1561.9577,0,0,1196.5502,0,569.7072,0,0,0,0,0,0,178219.515
40213,706.6193624,12.569172,,,,1292,2257,[M+NH4]+,,2,40381;40213,688.58577,0,65723.5645,28297.966,16002.882,0,0,905.7136,1794.70433,0,0,675.33925,0,264.47937,0,0,0,0,0,1716.6067
480,706.8025483,0.74250674,,,,1794,42,[M+Na]+,,2,379;480,683.81355,29327.2635,41215.537,16823.096,20221.0515,45192.0585,0,2384.74085,2894.1847,0,0,425.919145,2037.7776,0,0,0,487.77685,0,0,0
37360,707.3624491,11.863245,,,,242,,,,,,,0,49804.8635,18553.3775,18031.639,0,2924.59545,20000.751,25173.4865,0,109010.6275,1355017.55,85196.652,634095.8,496514.97,256446.98,0,18706.766,27297.1975,555736.38
19151,707.4167324,7.3333635,,,,783,1331,[M+Na]+,,2,19147;19151,684.42806,0,2959.7993,0,868456.75,2717190.3,2008556.2,653.069635,0,185684.555,0,0,0,20435.599,80874.41,57723.319,0,0,0,316685.365
20223,707.4168347,7.7115235,,,,783,1387,[M+Na]+,,2,20244;20223,684.42861,0,2536.4907,0,860012.48,3441748.6,2157581.9,709.623075,0,261821.65,0,0,0,75197.57,100699.6,96532.69,0,0,0,324203.47
22562,707.4546159,8.251233,,,,783,,,,,,,184977.015,58728.4675,87242.3375,0,2246.6223,1798.07275,5022.8592,127.20648,352152.095,1756.6859,0,2321.75915,6008.68975,33370.335,8009.9844,0,0,0,31027.713
15801,707.4661506,6.1304708,,,,1618,,,,,,,0,0,0,37235.465,217765.735,86906.693,0,0,74054.27,0,0,0,0,0,0,0,0,0,1654.22605
27656,707.4912724,9.548768,,,,1797,1819,[M+Na]+,,3,27636;27660;27656,684.50217,121520.43,132415.35,119085.983,0,132307.0625,31873.5345,3802.3184,0,695373.7,12718.8865,672.7727,17193.412,6886.0969,0,0,1994.06905,0,723.2765,33416.504
27222,707.4918118,9.425746,,,,547,1798,[M+Na]+,,3,27215;27222;27229,684.5026,89918.1405,141456.34,148922.02,14222.3385,59098.865,26627.8845,6467.8548,5516.886,356834.03,13201.8345,5877.49765,24177.3795,24706.2355,30680.0275,18183.5355,5157.9009,6981.43415,5579.47565,20220.6555
7957,708.4020071,3.4346995,,,,453,773,[M+NH4]+,,2,7957;7971,690.36814,22152.3015,31542.743,29157.3465,30618.7365,136074.325,70007.043,0,0,9906.585,751.8032,0,255.05034,0,0,0,0,0,0,15395.8545
23325,708.4894854,8.454512,,,,,,,,,,,508288.22,422577.97,486394.275,254814.665,774842.57,150923.555,33857.5685,4287.86855,881721,436714.74,8166.00985,321376.13,176053.285,199786.645,258128.485,190081.617,86483.895,202809.695,319810.53
36805,708.5111804,11.703133,,,,1215,,,,,,,201194.89,1624118.05,3791471,2703943.75,4548540.25,4294719.35,2524749,4477229.5,1060941.15,2405938,4360815,2516353.15,6518889.75,4820731.5,2711468.6,229790.3,1103002,3517644.5,2591643.1
37216,708.5115591,11.843172,,,,1215,,,,,,,3211.5115,0,18596.155,13716.4335,808605.49,43907.4515,35558.268,0,0,1029388.55,1751539.25,0,0,0,0,210363.94,2899924.001,3261325.75,0
34660,708.514618,11.187795,,,,2246,,,,,,,9230.509,9608.98,4158.0386,8925.46,23016.011,25721.199,7949.64525,5237.87205,1926629.65,14674.0075,10387.524,10659.525,3166.38015,5226.06705,4071.9277,11491.306,17044.3935,28526.65,60735.926
38361,708.536304,12.12668,,,,2246,,,,,,,0,0,0,7698.941,153128.99,47912.9355,0,0,184491.055,0,0,0,0,0,0,0,0,0,1768.08735
1125,708.9796443,0.95089,,,,1689,360,[M-H+2Na]+,,2,1109;1125,664.00865,153822.7,382.3888,8672.5105,2561.92615,1494.9387,0,319.95855,684.184035,0,0,0,0,0,0,0,0,0,0,0
2179,708.980413,1.4374146,,,,1757,477,[M+Na]+,,2,2241;2179,685.99117,30845.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26055,709.4498849,9.132485,,,,783,1733,[M+K]+,,4,26055;26066;26057;26042,670.48678,49706.096,60839.033,62512.694,0,17064.162,11053.182,2641.79885,0,441530.235,3548.88675,0,0,0,0,0,701.5277,0,0,19962.8285
22484,709.4706965,8.247707,,,,783,1509,[M+Na]+,,2,22546;22484,686.48179,111680.933,114502.145,54554.5675,12294.1555,40795.208,28964.853,2786.44885,856.685185,241413.5,11136.7335,207.849975,23929.4555,53591.765,25862.0175,6124.3025,3206.41668,1999.64345,6895.27135,33437.1625
17795,709.4709229,6.8324547,,,,387,1238,[M+Na]+,,3,17767;17802;17795,686.48171,130932.495,124029.793,140652.94,17781.7005,105655.03,55824.41,473.30279,0,217618.195,0,0,0,0,0,0,0,0,0,11036.0645
30885,709.5259666,10.449751,,,,2246,,,,,,,0,8637.168,0,77252.09,364855.78,173565.735,0,0,613365.75,0,0,0,0,0,0,0,0,0,23151.1545
38695,709.6202683,12.198789,,,,326,,,,,,,772.1144,1067.333,0,0,3939.85,6176.9775,0,0,0,7452.683,0,37799.258,6161.74755,663.09165,0,0,0,0,9023.8675
41880,709.6820765,12.86707,,,,2053,2354,[M+H]+,,1,41597,708.67486,0,0,0,0,0,0,0,0,0,1334.6992,286.201,1723.959,0,0,0,13696.5565,4104.9335,46529.725,0
41192,709.6822619,12.786749,,,,2053,2354,[M+H]+,,1,41597,708.67486,0,0,0,0,0,0,0,0,0,1902.896,284.52655,0,0,0,0,60610.305,1034.0637,12867.128,0
30660,710.0277355,10.444167,,,,2246,,,,,,,0,0,0,48414.452,190505.22,125635.328,0,0,333025.64,0,0,0,0,0,0,0,0,0,22312.5735
6758,710.4170467,3.0036185,,,,1335,693,[M+NH4]+,,3,6755;6759;6758,692.38358,14285.38,13845.885,20296.0415,469770.325,1278247.5,845352.93,656.59247,0,17957.047,2466.31685,0,0,0,0,0,0,0,0,174227.445
8486,710.4171002,3.6006973,,,,453,801,[M+NH4]+,,2,8496;8486,692.38327,433146.95,440437.155,433516.31,258382.43,790271.55,550183.375,6489.27285,1106.507,142038.535,70796.263,4776.80985,72008.226,56429.3015,63640.3825,47940.952,4029.28068,1606.62875,7899.117,180916.14
6411,710.4172843,2.8903735,,,,1335,,,,,,,3877.10935,3748.14875,2417.40635,111016.345,211617.09,253279.5,90.789245,0,4367.43015,0,0,0,0,0,0,0,0,0,38590.9885
8966,710.453869,3.7332592,,,,,,,,,,,156648.735,97794.14,114616.745,19365.376,66493.551,42327.788,925.934225,0,36934.994,87212.855,6066.5065,72149.64,0,1504.47305,0,209.31024,0,0,28039.675
39150,710.5002045,12.308333,,,,,,,,,,,2579.2145,1159.8738,0,14090.79,113641.09,4598.6313,10543.3335,92312.16,37471.805,13866.3575,143172.69,31825.3035,20523.148,18518.2915,43970.173,10403.7565,9412.7315,9932.3395,21499.895
35605,710.5204143,11.387741,,,,553,,,,,,,66972.675,41549.0995,87473.77,0,0,0,500.5051,0,0,338.51025,0,438.334535,0,0,0,265.944735,0,215.848235,7788.5272
36664,710.5566093,11.6358185,,,,2254,,,,,,,58983.1935,14620.1035,24187.6055,0,0,0,0,0,0,0,0,399.23645,0,0,0,24949.719,0,0,11704.9215
688,710.6533402,0.77875215,,,,1794,235,[M+K]+,,2,688;696,671.6902,0,0,0,0,0,99079.86,0,0,137482.405,61773.8185,0,0,140489.07,157538.065,130432.8,30707.198,66926.66,115415.75,30997.384
38874,710.7571033,12.255371,,,,2246,,,,,,,0,0,0,11455.6,176263.1,10789.4025,0,0,0,0,0,0,0,0,0,0,0,0,402.24542
2002,710.9573009,1.3811846,,,,1757,422,[M+K]+,,3,1977;2002;2081,671.99403,57528.7755,0,4669.444,0,0,0,0,0,0,0,0,8565.405,0,0,0,0,0,0,0
1465,710.9574273,1.0785363,,,,1689,383,[M+Na]+,,2,1465;1471,687.96815,21602.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28867,711.3117697,9.884484,,,,1797,,,,,,,271777.83,297209.58,381116.065,22437.6005,147399.555,237223.5,0,0,51387.075,0,0,0,0,0,0,0,0,0,26811.2855
11476,711.3419769,4.424738,,,,134,933,[M+Na]+,,2,11472;11476,688.35272,55701.209,51042.617,42082.6665,2440.0262,8087.4115,21143.6225,0,0,15455.1895,0,0,0,0,0,0,0,0,0,5353.64305
7781,711.4437867,3.4003518,,,,660,,,,,,,1481.27515,1637.5178,11747.539,0,0,0,640.525085,0,10868.666,19695.853,365.65555,16489.8775,22792.3525,10017.172,8422.38825,19701.9912,11670.0515,36967.1735,8468.3485
7272,711.4440292,3.2280598,,,,51,,,,,,,14692.1945,12359.098,16569.299,0,0,4264.2125,2376.2318,287.91126,34431.2245,38154.3715,1094.57545,32240.368,43985.721,22396.252,22391.327,46876.246,33739.2565,78439.74,24801.618
14721,711.4499068,5.632481,,,,287,1069,[M+Na]+,,2,14721;14707,688.46079,17509.3175,11011.11,24808.962,5735.52985,22601.2625,20864.584,0,0,41586.3065,0,0,0,0,0,0,0,0,0,0
24011,711.5051054,8.622755,,,,783,,,,,,,0,0,0,74698.825,282964.26,150749.06,0,0,297945.87,0,0,0,0,0,0,0,0,0,20617.2385
40381,711.5752229,12.583789,,,,1292,2257,[M+Na]+,,2,40381;40213,688.58577,0,13601.335,5848.8658,3434.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7635,712.4326593,3.33512,,,,1408,753,[M+NH4]+,,6,7654;7635;7638;7626;7648;7649,694.39902,308246.79,341107.99,336842.415,1168600.35,5682428.5,2802588.9,2248.8816,1233.2061,227123.535,46465.016,874.754415,29909.532,25389.249,35923.325,28561.7635,111.05768,0,2422.854,511033.545
20629,712.494438,7.7926245,,,,783,,,,,,,0,0,0,146674.365,545471.83,342801.95,0,0,575214.68,0,0,0,0,0,0,0,0,0,45723.17
