row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,A11.mzML Peak area,A16_2.mzML Peak area,A8_2.mzML Peak area,A11_2.mzML Peak area,A8.mzML Peak area,A7.mzML Peak area,A17.mzML Peak area,A17_2.mzML Peak area,A7_2.mzML Peak area,A14.mzML Peak area,A18.mzML Peak area,A14_2.mzML Peak area,A10.mzML Peak area,A18_2.mzML Peak area,A15.mzML Peak area,A15_2.mzML Peak area,A12.mzML Peak area,A12_2.mzML Peak area,A16.mzML Peak area,A10_2.mzML Peak area,A13_2.mzML Peak area,A13.mzML Peak area,pooled_QC_1.mzML Peak area,pooled_QC_2.mzML Peak area,A4.mzML Peak area,A2.mzML Peak area,A2_2.mzML Peak area,A4_2.mzML Peak area,A3.mzML Peak area,A1_2.mzML Peak area,A3_2.mzML Peak area,A1.mzML Peak area,A6.mzML Peak area,A6_2.mzML Peak area,A5_2.mzML Peak area,A9_2.mzML Peak area,A5.mzML Peak area,A9.mzML Peak area
19334,737.4655748,7.4099364,,,,783,1339,[M+Na]+,,2,19334;19345,714.47651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39565.76,49217.234,32125.332,53356.574,36454.69,64755.676,37465.902,20724.035,62648.39,7093.802,289612.72,246646.3,403182.12,304675.66,445190.78,321901.38
29061,737.4812202,9.955196,,,,,,,,,,,0,1006.38727,0,0,0,0,0,0,1973.0518,0,0,0,5809.6187,1642.7042,0,0,3457.4575,0,5313.539,3581.588,0,0,10247.287,12063.287,2628.129,23678.07,18878.486,0,27989.371,18947.014,32859.73,17486.387,6806.199,4705.389,16305.752,262763.25,12028.904,300417.47
24642,737.5020102,8.739711,,,,783,1642,[M+Na]+,,2,24662;24642,714.51297,0,0,0,0,0,0,0,0,538.8843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956.0732,12175.341,18758.652,0,16786.133,0,16035.064,6982.381,15226.727,3847.746,5597.7764,134308.44,13152.199,130940.01
20316,737.5022017,7.7194414,,,,783,1389,[M+Na]+,,4,20288;20296;20275;20316,714.51277,3511.4585,364.6225,1360.6107,3313.8484,1648.3091,19879.502,0,0,21856.146,119807.984,0,100378.03,31546.023,560.9685,48553.016,53252.008,38073.473,52610.555,6530.0737,33920.68,43372.316,52991.793,205764.19,281763.66,144219.73,1701677.4,1785649.2,142916.14,1703903.6,1638216.9,1790718.5,1665207.5,427588.78,438485.94,926146,1961343.8,854460.7,2056006.4
25926,737.5023851,9.094121,,,,783,1726,[M+Na]+,,3,25771;25926;25933,714.51314,1994.3523,1271.0603,833.0199,1693.6011,932.0034,12812.077,1018.4209,442.47034,10351.917,6282.8413,2361.3257,0,5905.133,1516.3168,0,0,6735.758,5260.117,8677.978,6926.8364,7575.377,8049.414,53552.203,60018.035,14151.835,242605.73,285386.28,12823.555,235205.92,185558.66,251715.58,176345.19,68270.96,66869.14,146792.25,1216696.5,114682.125,1275449.1
25601,737.5024381,8.985077,,,,783,1700,[M+Na]+,,2,25461;25601,714.5131,2001.1981,0,2394.3403,1423.2422,1707.3201,2191.9495,2396.6416,1082.0442,1105.3231,0,0,0,3076.9167,734.0689,0,0,6134.726,4797.426,977.1844,4460.437,0,0,6429.963,5119.579,23943.135,23185.578,9903.8,31483.281,23357.512,17140.732,11784.572,24594.162,9659.934,21555.371,42757.062,87721.016,71122.36,122485.07
35879,737.5413541,11.443226,,,,2246,,,,,,,1121.5132,0,857.24133,1200.814,1080.4939,3463.132,1538.299,1289.8484,2426.7532,0,4827.3228,0,5736.3516,975.5653,0,0,9004.229,7835.913,6773.767,4751.0327,0,1018.47266,55098.043,86402.29,0,20993.543,27493.7,0,10865.281,11058.233,10947.044,13430.839,15228.219,17303.377,21208.217,1722004.4,28228.203,1938374
43889,737.5904478,13.324479,,,,1786,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410.0344,1761.6576,39114.66,33222.918,2023.9551,22350.496,47069.16,19758.21,52845.812,10050.668,7658.957,11498.309,11867.868,13048.122,9647.849
19552,738.354363,7.4916196,,,,648,1346,[M+NH4]+,,2,19553;19552,720.32047,0,0,0,0,0,0,0,0,0,2500904,0,2427498.2,10005.121,0,1067112.4,1111695.9,7559.5967,4855.5186,0,4396.561,37400.145,39199.344,433357.53,334294.06,0,0,0,0,4783.8936,0,0,6117.338,5032.8877,6270.282,0,5125.415,0,5063.213
10292,738.4485186,4.1221895,,,,1279,,,,,,,195.79451,0,0,204.86539,90.09361,1147.2269,0,0,538.3834,3226.5803,0,2649.9976,12256.545,0,0,0,3613.3901,3539.9712,0,5080.3433,3693.3962,3130.33,38578.348,45298.062,81551.98,53419.91,42849.305,94098.23,54485.12,53871.938,57959.312,53291.04,133002.12,71555.65,73794.03,140736.8,49517.17,145415.3
7977,738.4491006,3.4393191,,,,453,,,,,,,0,0,0,0,0,0,0,0,0,1145.4912,0,0,2090.5244,0,0,0,442.60706,571.5516,0,2282.9524,0,0,39887.26,46716.594,161090.34,23093.184,19373.463,144843.8,19598.332,21378.918,23060.53,16503.965,384682.06,435330.72,961142.9,17203.023,944460.8,19309.533
10894,738.4852955,4.2704854,,,,735,,,,,,,0,0,0,0,0,3358.8591,0,0,2773.2368,0,605.367,0,2814.4504,352.9912,0,0,7281.6855,4727.5786,782.94904,2536.3528,0,0,21234.627,21070.19,25176.885,124949.875,125403.78,6792.812,137752.14,136822.44,135167.84,143211.22,48922.508,52198.92,89029.234,82495.85,100730.266,80851.39
32082,738.5476472,10.692008,,,,2246,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6096.267,986.27673,0,3289.3918,0,0,29675.766,41564.543,73668.87,4201.2227,3661.5903,66067.55,0,0,0,2670.0127,194525.81,193466.95,419272.66,658427.1,435653.1,671831.25
36721,738.5489619,11.687087,,,,1215,,,,,,,0,42659.594,344543.75,301366.53,300972.7,207460.22,0,155344.78,211438.05,538312,1985.0315,292666.94,0,407962.1,286003.7,210257.03,809.661,194108.36,536.6183,132340.81,504462.2,536330.1,167699.66,225302.81,298406.38,269351.2,195270.72,286703.7,424995.8,25640.582,435382.25,27416.75,389404.75,381521.75,416841.78,127971.31,292098.78,0
36974,738.6087801,11.752288,,,,2246,,,,,,,0,748.2982,2159.3723,0,0,15367.425,0,0,11986.291,0,0,0,0,0,0,0,0,2645.6548,9939.518,3840.031,0,0,200857.31,237577.58,124517.055,217014.62,232480.78,118024.586,170627.81,57637.867,175051.33,45143.332,365291.28,399432.06,614589.7,2665843.8,475431.84,2951520.8
40170,738.6248446,12.547488,,,,869,2253,[M+NH4]+,,2,40171;40170,720.5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36307.465,0,0,2128.731,0,0,0,19279.287,0,0,0
1200,739.0564388,0.9919134,,,,1689,,,,,,,25948.486,0,12524.683,28976.547,9888.339,4001.9197,0,0,3900.5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47091.977,0,0,41474.16,20753.18,0,16747.121,0,0,0,105651.26,0,86007.5,0
15813,739.3277778,6.131666,,,,1618,1131,[M+Na]+,,2,15805;15813,716.33852,0,0,0,0,0,402.26703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9017.48,16401.432,9866.319,127528.96,136893.08,11321.807,97630.8,134775.84,113584.484,93324.445,41335.363,47586.89,48593.523,38060.36,34730.812,35837.7
11374,739.4558708,4.3706617,,,,134,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8866.93,13959.803,38838.938,0,0,88736.01,0,0,0,0,101888.3,88350.875,182081.73,44196.742,211698.42,43746.848
16601,739.4812123,6.4454393,,,,1618,1170,[M+Na]+,,3,16593;16588;16601,716.49224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8777.533,12461.81,55594.87,34580.348,4827.164,54214.348,39557.926,62011.88,36217.504,38575.504,38280.715,57922.367,102026.81,56883.156,112954.766
20674,739.4812195,7.8055,,,,,,,,,,,0,0,2316.6165,0,3944.9768,0,0,0,984.90826,19514.012,1317.8523,33285.15,27018.768,0,12350.827,19870.441,43261.695,46712.02,0,32229.812,62341.03,67616.945,54831.082,61322.47,0,389338.2,326915.6,3854.602,25948.562,901577.4,35497.348,938486.4,64644.688,51251.57,26816.61,48614.62,23982.254,62727.46
33258,740.221118,10.901212,,,,,,,,,,,0,7714.9,128091.31,0,777258,10331.038,0,0,2464.9866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6663.763,0,12246.594
32601,740.221495,10.767438,,,,238,,,,,,,0,4635.0225,683707.1,0,215268.94,12729.321,0,0,12628.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423.0566,0,3473.08,6113.0938,0,45219.777
15236,740.3699818,5.876689,,,,,,,,,,,0,0,313.59894,0,466.50037,656.3977,0,0,392.15762,0,0,0,0,0,0,0,0,0,0,0,0,0,61927.92,62236.062,68328.59,203171.1,213990.58,79933.89,207300.77,267260.53,194441.28,258413.97,223257.1,227942.39,218694.53,196827.39,181292.28,178145.03
6890,740.4278505,3.0877686,,,,2130,709,[M+NH4]+,,2,6897;6890,722.39405,0,0,0,0,0,193.53262,0,0,239.4361,0,0,0,0,0,0,0,0,0,0,0,0,0,43577.58,49387.297,129364.33,3606.612,5293.341,132399.12,4530.829,6529.0713,7798.646,2730.393,229921.6,220977.88,385921.5,7464.6885,315919.38,7615.634
7650,740.464168,3.3326952,,,,1408,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1433.814,3901.9805,0,2089.314,1936.7917,1910.432,3059.1553,0,7637.072,2104.051,1441.2042,68892.516,86040.63,212177.17,41503.445,48540.324,188291.33,47431.547,37975.344,43682.1,46576.227,372517.1,380168.2,608134.56,29763.615,612138.06,33539.652
8489,740.4641767,3.600127,,,,453,800,[M+NH4]+,,2,8489;8501,722.43008,43761.67,7899.4224,6144.0176,31094.426,7918.3813,68243.5,19873.125,18851.754,46360.406,638931.3,87944.47,696160.25,917154.75,86027.64,549076.25,447843.62,778400.1,765614.6,98416.99,819210.1,478723.4,530213.8,1146188.5,1215749.9,1578856.5,2322612.8,2042180.4,1195656.5,1959073.5,1919607.8,2391153,2171123,3631746.5,3009685,4794870,1488711.4,4551033,1430719.9
25111,740.5256827,8.872175,,,,783,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7787.9717,13529.555,44944.746,0,0,41494.105,0,0,0,0,99028.34,105497.34,181711.92,168728.86,176308.06,178419.23
44147,740.5461542,13.39239,,,,45,2489,[M+NH4]+,,2,44218;44147,722.51245,0,0,0,0,0,0,0,0,0,0,0,0,870.3457,0,0,0,18608.055,19401.2,0,1901.1526,0,0,0,1501.7278,0,4187.4707,3249.4045,0,8096.337,4749.126,5602.461,3114.6208,4620.955,1612.8586,0,0,0,0
44903,740.5462504,13.570276,,,,1338,2532,[M+NH4]+,,3,44903;44864;44908,722.51232,0,0,0,0,0,0,0,0,0,0,0,0,21593.799,0,2354.4802,2535.068,189553.55,201746.61,0,16403.975,4960.1978,4799.4795,33875.496,23817.57,0,120687.18,88943.33,0,95253.375,38556.117,66599.68,43896.855,21610.793,16695.744,11645.163,15239.398,13421.192,14843.959
30572,740.552432,10.399147,,,,,,,,,,,8010.288,9444.121,57221.086,9260.618,68844.53,4410.071,69085.75,63087.336,6966.394,169388.86,70846.93,158388.03,198663.9,72513.164,61189.43,63905.35,194812.3,201489.8,52883.32,185864.19,471691.25,443666.3,173562.1,160620.81,35939.977,96692.85,102803.734,27639.924,71729.32,80775.48,69184.24,75866.46,261809.28,278504.16,159536.23,122699.266,131823.34,111357.664
32850,740.6398912,10.847701,,,,353,,,,,,,0,626.1943,0,571.00696,5459.786,743516.4,0,590.6598,1726.6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271.8312,0,0,0,0,0,0,0,994713.1,2210.499,0,0,78561.445,0
45908,740.6399756,13.828932,,,,2210,2583,[M+NH4]+,,2,45908;45869,722.60642,0,0,674.6821,0,0,0,0,0,2070.1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431.1755,0,0,52089.555,0,0,876.6141,0,6948.3706,207753.17,591185.25,0,18167.941,0
224,740.6757161,0.72133356,,,,1794,10,[M+K]+,,2,224;210,701.71248,0,31565.686,0,0,0,0,42365.04,42017.06,0,34659.21,36230.234,20337.725,34319.516,37243.52,38681.992,24615.764,0,0,28061.14,31822.432,20203.594,38521.746,31394.756,30248.75,0,0,0,0,0,0,0,0,83300.63,112861.28,0,45907.375,0,45224.215
1116,740.9274926,0.9203175,,,,1689,311,[M+Na]+,,3,1088;1144;1116,717.93832,4324.4375,0,0,3376.3242,0,0,0,0,0,0,0,0,0,0,0,0,184528.69,201505.45,13226.039,2351.1555,0,0,0,2611.462,1120.5835,0,0,0,48475.21,242069.39,54156.07,234865,0,0,0,0,0,0
2163,740.9283832,1.4138813,,,,1757,453,[M+Na]+,,3,2163;2133;2225,717.93911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137913.45,150386.95,9509.361,0,0,0,0,0,0,0,0,0,0,39883.855,0,38984.574,0,0,0,0,0,0
37394,741.1951058,11.8821745,,,,,,,,,,,36645.145,6846.3633,23743.914,42681.684,22267.838,271197.53,155059,186947.61,248755.25,8308.671,10493.049,6326.7026,9471.458,12490.304,33460.098,27779.68,9581.588,9205.984,8819.898,10313.166,16424.14,19009.732,43564.523,47503.426,163667,6918.3687,10403.63,184920.08,15983.715,7970.8267,16467.734,9493.817,10625.655,13827.107,18346.129,8430.036,20772.293,5709.299
45728,741.1954709,13.740805,,,,1566,2574,[M-2H2O+H]+,,3,45809;45776;45728,776.21056,0,0,0,0,0,17741.693,20056.434,16662.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608.8765,0,0,0,0,0,0,0,0,0,0,0,0,0
41544,741.2443193,12.790842,,,,240,2340,[M+Na]+,,2,41544;41489,718.25512,0,0,0,0,0,0,0,4775.3574,0,0,22763.176,0,40485.586,16949.902,1512.1162,1064.9379,45610.465,42626.61,5649.3066,38346.965,0,0,3646.219,4782.367,0,0,0,0,0,1217.435,0,1621.7607,4029.148,1558.2832,0,2533.5718,4129.945,3697.9993
24943,741.3220818,8.8441925,,,,783,1669,[M+Na]+,,4,24917;24922;24943;25084,718.33278,0,0,0,0,0,712.15656,0,0,636.31464,0,0,0,0,0,0,0,0,0,0,0,0,0,138500.83,160445.08,153973.7,767981.2,773340.56,133236.88,858419.3,874222.94,889504,861010.75,534065.75,571165.8,443179.1,391302.47,485540.53,337852.53
25447,741.322283,8.96851,,,,783,1694,[M+Na]+,,2,25447;25423,718.33297,0,0,0,0,0,3388.027,0,0,1454.118,0,0,0,0,0,0,0,0,0,0,0,0,0,318158.12,411795.22,309801.16,1926583.6,2008660.6,308190.8,2079944.6,2048943.9,2414485.5,1976893,1329719.2,1389840.2,1106972.9,751380.7,1111197,759662.9
24017,741.3224632,8.636662,,,,783,1604,[M+Na]+,,2,24053;24017,718.33307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41474.203,52759.895,38145.46,260461.44,245966.92,34434.83,329062.7,303513.62,274256.38,332008.06,185618.39,190892.2,174474.4,101018.41,158882.92,107081.5
29411,741.434172,10.071003,,,,1797,,,,,,,0,5713.613,0,0,1263.6423,20515.78,0,0,17169.584,238614.5,0,246374.86,0,0,89577.22,124376.06,0,0,46882.46,0,171993.47,170692.53,147099.69,159284.25,0,99270.79,87908.69,0,93692.914,57150.805,56715.055,64132.96,3089.9248,5212.547,0,826993.2,0,752564.75
28718,741.4342097,9.899913,,,,1797,,,,,,,0,4694.06,960.0774,0,1056.6154,16642.697,0,0,13124.344,218430.22,0,295321.03,2568.1353,0,125129.266,126277.94,0,0,30901.229,0,223466.7,222222.53,150784.52,227532.48,0,163053.64,152222.86,0,148721.45,96904.14,168667,93272.91,3918.224,3992,4256.433,1119508.1,0,914860.7
21620,741.515498,8.04068,,,,783,1478,[M+NH4]+,,2,21620;21517,723.48177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17813.568,35955.242,109367.53,0,0,108287.77,0,0,0,0,212655.98,233080.34,364966.4,352119.9,397099.75,355623.2
41558,742.2451235,12.802776,,,,240,2341,[M+Na]+,,2,41558;41468,719.25596,0,0,0,0,0,0,0,2438.8374,0,0,13569.051,0,22717.967,11699.374,0,0,24544.883,24122.01,3146.6992,21127.434,0,0,1690.425,3468.5823,0,0,0,0,0,0,0,0,1216.9664,0,0,0,0,1590.3658
18865,742.50516,7.234914,,,,783,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27815.953,46138.344,94627.37,0,0,117786.45,0,0,0,0,191059.75,221350.48,364557.88,320383.7,343363.1,334167.47
34667,742.6040626,11.183127,,,,2246,,,,,,,0,0,0,0,0,0,0,0,0,0,2545.7368,0,3186.164,0,0,0,1306.0415,0,3844.0876,3456.8755,0,0,13778.665,34742.57,2444.294,140276.02,130342.03,0,204789.98,65243.742,215108.9,66967.54,17450.215,6430.849,54561.633,505370.2,40420.62,479314.53
36658,742.6189063,11.639603,,,,1074,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43878.61,0,0,585506.94,0,0,0,0,0,0,169782.48,0,0,0
37288,742.6191925,11.8337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506404.72,0,0,11512.116,24253.566,0,13570.277,0,0,0,4258.895,0,204303.1,2417.5793
41060,742.6196211,12.693891,,,,43,2305,[M+NH4]+,,2,41061;41060,724.58569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58255.42,0,0,0,4010.8643,0,1957.49,0,0,0,0,0,9932.842,0
40264,742.6196845,12.545535,,,,1251,2255,[M+NH4]+,,2,40264;40265,724.58586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219.4388,0,0,79126.35,5313.538,1395.1921,2215.7827,3742.882,0,0,12528.174,0,0,0
19553,743.3096258,7.492513,,,,648,1346,[M+Na]+,,2,19553;19552,720.32047,0,0,0,438.76984,0,0,0,0,0,2954276.2,0,3046467.8,8531.653,0,1339356.1,1600882.5,5642.627,6315.4707,0,4557.4395,58767.668,61336.04,483215.56,391800.94,0,0,0,0,5954.5054,5541.55,0,5890.7354,6446.634,0,6637.5757,4201.5596,0,5657.216
42236,743.3308878,12.988053,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15148.494,0,109362.336,192481.86,215749.52,262802.88,130861.04,0,273767.16,0,0,0,0,0,0,0
30529,743.3309417,10.412224,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6633.323,0,87273.28,11008.369,69435.81,625888.5,96338.375,0,99366.71,0,0,0,0,0,0,0
7966,743.4038177,3.4357467,,,,453,771,[M-H2O+Na]+,,3,7964;7966;7968,738.42562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.7496,0,0,29610.684,41558.9,128151.47,35737.094,25624.896,126113.2,20026.707,23502.883,25393.713,25389.092,466869.12,505283.38,973746.75,8159.64,1144307.9,5898.036
25554,743.4176839,8.993673,,,,783,,,,,,,2095.5542,0,0,1097.3901,0,3450.5996,0,0,8009.4473,68210.06,1060.8016,56340.945,19747.562,0,37699.61,34738.312,19668.523,17683.512,1038.2493,17914.37,75056.42,43597.71,28666.217,35446.74,11088.096,13862.811,10947.631,9990.451,9137.543,9240.979,6204.9824,10099.828,0,0,8165.972,323561.1,0,252009.45
25195,743.4344626,8.909523,,,,783,1684,[M+K]+,,3,25222;25237;25195,704.47127,0,0,0,0,282.15512,0,0,0,0,14962.225,0,6858.376,4993.16,0,4712.006,5562.3,3343.5435,0,803.09125,3691.5044,4549.5063,0,8463.335,16329.915,0,17380.586,22963.863,0,10852.305,20926.38,26990.816,23228.709,15124.833,14602.839,17803.047,71755.05,14482.969,73644.24
29215,743.4497363,9.998808,,,,1797,,,,,,,0,3087.1807,0,0,0,22145.46,0,0,23110.14,564502.06,0,399144.8,0,0,386019.1,392165.38,0,0,39634.266,0,351127.66,325468.72,215340.06,215600.53,0,157064.8,157447.33,0,135164,127499.02,141034.45,112140.24,0,0,0,806060.56,0,718716.56
29797,743.4499297,10.198834,,,,1797,,,,,,,0,2627.316,0,0,0,1731.3673,0,0,3864.2646,313189.6,0,274131.9,0,0,204759.33,186307.03,0,0,32069.04,0,224769.08,235370.58,94462.47,137732.03,0,94335.37,54226.89,0,60535.723,53210.543,52228.332,31833.564,0,0,0,384303.44,0,341300.12
31083,743.4503044,10.464407,,,,2246,,,,,,,0,2251.9924,0,0,0,4118.33,0,0,5462.2666,367375.94,0,508972.7,0,0,287379,281801.88,0,0,34752.11,0,261791.61,151822.08,173659.6,158496.02,0,46575.883,45318.15,0,41102.22,180214.03,19553.73,62777.676,0,0,0,422567.4,0,455409.44
27390,743.4503555,9.456396,,,,1797,1805,[M-H+2Na]+,,2,27397;27390,698.47932,0,434.14252,0,0,0,6288.608,0,0,3411.7402,40213.492,0,53534.414,0,0,9094.355,13803.803,0,0,4208.662,0,47163.44,43976.59,22472.367,45065.414,0,23398.049,23109.508,0,28525.158,13566.098,16873.066,14281.156,0,0,0,108598.4,0,143003.52
20105,743.4788402,7.6687646,,,,783,1380,[M+H]+,,3,20121;20131;20127,742.47136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16136.974,18838.334,86793.72,0,0,81110.31,0,0,0,0,201567.14,192813.67,319418.16,40412.297,316641.22,44710.19
21552,743.4789607,8.023301,,,,783,1471,[M+H]+,,3,21583;21593;21576,742.47106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112.0527,10302.615,72332.086,0,0,85204.76,0,0,0,0,204750.62,205225.03,280833.72,64737.508,325660.75,59210.57
16349,743.4947321,6.3452387,,,,1618,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8481.748,9628.895,21188.18,0,0,23978.146,0,0,0,0,57971.645,61555.83,77889.23,78500.12,108506.92,85168.25
17454,743.4949159,6.7292624,,,,1618,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6237.7427,4139.653,39325.297,0,0,43191.125,0,0,0,0,83176.56,109931.25,238539.28,109988.7,264913.84,90107.93
23831,743.5155619,8.596446,,,,783,1593,[M+H]+,,2,23873;23896,742.50804,0,0,0,0,0,678.5348,0,0,1368.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8253.77,0,4879.9307,0,0,0,81362.89,0,65816.74
40171,743.581001,12.536848,,,,869,2253,[M+Na]+,,2,40171;40170,720.5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5856.4214,0,0,1375.718,1970.7444,26646.164,0,4365.1636,1603.1418,4401.44,1178.9675,2931.595,11767.174,0,0,0
35846,744.0492737,11.442552,,,,2246,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477.5098,12983.246,9212.741,18932.195,8598.064,7964.3994,0,0,0,0,52282.777,53591.543,104694.69,281036.03,132477.5,325750.44
32259,744.2719912,10.722995,,,,2246,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34417.88,0,0,20188.725,0,0,0,0,11440.946,8650.48,235355.22,0,246335.45,0
21291,744.5105933,7.9659414,,,,783,1445,[M+NH4]+,,2,21260;21291,726.47665,0,0,0,0,0,1158.3503,0,0,640.77246,0,0,0,1429.0769,0,0,0,1708.7573,1951.0281,0,0,0,0,45185.44,56868.793,128638.53,7858.5513,30557.594,128594.83,44677.234,21474.164,50327.066,24683.713,293468.6,329556.16,430216.34,317635.38,442329.53,279917.75
36750,744.5465395,11.692588,,,,2246,,,,,,,0,0,0,0,0,0,0,0,0,0,525.619,0,1815.6093,0,0,0,16885.967,3641.8757,4682.4443,796.00665,0,0,9027.422,14892.768,11793.022,49244.477,50517.457,2703.231,0,1509.3215,0,3563.0186,11185.6,20034.29,129826.516,1462984.2,188719.61,1561798.5
29885,744.5832631,10.225799,,,,1797,1946,[M+NH4]+,,2,29885;29842,726.54939,2027.5483,0,0,2049.2764,0,5211.7046,0,0,4298.4067,0,0,0,39743.066,0,0,0,17697.2,18455.934,1762.7611,36558.3,0,0,32017.168,33838.53,4120.505,132654.08,136402.31,6355.877,238714.94,95101.766,226698.58,88939.66,14991.414,6607.962,28882.543,534646.8,25018.42,601228.3
448,744.7674274,0.74856174,,,,1794,96,[M+K]+,,2,448;471,705.80426,9254.205,0,1538.3956,9880.885,1133.6213,0,0,0,0,0,0,0,0,0,0,0,38226.13,31928.982,3673.2195,2006.7764,0,0,3761.4707,2225.2097,10044.633,1707.2834,1902.7466,10840.582,79083.03,69134.68,70810.41,74278.24,0,0,12893.491,0,17401.588,0
6897,745.3832833,3.086541,,,,2130,709,[M+Na]+,,2,6897;6890,722.39405,0,0,0,0,0,217.56671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37979.637,43386.34,132345.14,3067.4624,0,142681.72,4793.151,2641.0796,5071.6987,2640.2207,208705.73,176172.2,241965.16,5044.372,257612.1,7341.235
28909,745.3954294,9.886145,,,,1797,1893,[M-H+2Na]+,,2,28909;28872,700.42433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168.9863,0,0,0,0,0,0,0,17696.72,6021.1196,0,0,85821.55,0,93995.48,0,0,0,0,0,0
29502,745.4660483,10.102273,,,,1917,,,,,,,0,2784.7402,0,0,0,6372.161,0,0,5193.559,285747.34,0,126329.62,0,0,213180.4,210243.72,0,0,23585.63,0,104625.91,104991.984,93036.22,71682.71,0,15624.322,9231.389,0,32851.02,15289.428,39498.63,16978.328,0,0,0,115019.32,0,131797.81
29868,745.4662256,10.216781,,,,8,,,,,,,0,1588.2146,0,0,0,5445.727,0,0,7957.0244,303628.78,0,330948.66,0,0,256801.6,243655.72,0,0,14344.456,0,453819.47,276787.72,101887.51,111983.35,0,7847.913,24254.98,0,27195.7,12072.576,24901.172,7614.699,0,0,0,151041.67,0,111843.66
31568,745.4662616,10.556927,,,,,,,,,,,0,1227.3663,0,0,0,1425.8552,0,0,1161.3856,433380.22,0,492649.38,0,0,260348.06,270838.47,0,0,2290.699,0,257653.23,258519.06,147588.7,151890.75,0,16692.232,40771.51,0,9518.66,8139.8174,6240.0283,15240.908,0,0,0,194970.95,0,219134.05
30765,745.4663838,10.451287,,,,2246,,,,,,,0,682.50757,0,0,0,902.0647,0,0,1161.3856,443106.6,0,440180.53,0,0,313743.62,313091.84,0,0,2290.699,0,289804.84,306729.62,142519.78,149559.03,0,50606.81,27799.2,0,11106.344,12497.5,26959.121,12460.154,0,0,0,175727.8,0,181478.19
